transaction_id,date,customer_id,age_group,gender,region,income_bracket,category_l1,category_l2,category_l3,retailer,brand,product_name,quantity,price
2236,2024-12-06,C5535,65+,Female,Southwest,$25k-$49k,Apparel & Accessories,Accessories,Bags,Target,Nike,Nike Backpack,1,152.73
2237,2024-06-17,C2349,35-44,Non-binary,West,$150k+,Electronics,Mobile Devices,Smartphones,Target,Bose,Bose Pixel 8,1,269.33
2238,2024-04-06,C8796,55-64,Female,Southwest,$50k-$74k,Home & Garden,Furniture,Dining Room,The Home Depot,Nexgrill,Nexgrill Chair Set,3,507.74
2239,2024-12-18,C3730,35-44,Non-binary,West,$50k-$74k,Electronics,Mobile Devices,Smartwatches,Lowes,Apple,Apple Apple Watch,2,1138.44
2240,2024-04-30,C6918,45-54,Female,Southwest,$75k-$99k,Home & Garden,Appliances,Laundry,Best Buy,Nexgrill,Nexgrill Washer,1,423.11
2241,2024-09-10,C8314,45-54,Non-binary,Southwest,$100k-$149k,Apparel & Accessories,Shoes,Athletic,The Home Depot,North Face,North Face Tennis Shoes,2,63.9
2242,2024-02-16,C8018,35-44,Male,Southeast,$25k-$49k,Electronics,Computers,Tablets,Lowes,Apple,Apple iPad Pro,1,371.32
2243,2024-11-11,C4437,55-64,Non-binary,Midwest,$50k-$74k,Electronics,Audio,Headphones,Dicks,Bose,Bose QC45,2,1206.03
2244,2024-10-09,C2998,35-44,Female,Southeast,$100k-$149k,Home & Garden,Decor,Wall Art,The Home Depot,Ashley,Ashley Photo Frames,3,269.66
2245,2024-09-09,C7465,65+,Male,Southwest,$25k-$49k,Home & Garden,Appliances,Laundry,Dicks,Weber,Weber Steam Iron,2,637.41
2246,2024-05-16,C9963,55-64,Female,West,$25k-$49k,Electronics,Mobile Devices,Smartwatches,Target,Apple,Apple Fitbit Sense,1,405.57
2247,2024-12-20,C3887,45-54,Female,Southeast,$100k-$149k,Home & Garden,Appliances,Kitchen,Target,Nexgrill,Nexgrill Microwave,1,254.79
2248,2024-06-24,C2728,65+,Female,Southeast,$75k-$99k,Electronics,Mobile Devices,Smartphones,Walmart,Dell,Dell Galaxy S24,1,410.55
2249,2024-01-22,C3754,65+,Male,West,$100k-$149k,Apparel & Accessories,Shoes,Casual,Lowes,North Face,North Face Canvas Shoes,1,191.43
2250,2024-12-20,C5415,25-34,Female,Southeast,$50k-$74k,Home & Garden,Decor,Lighting,Dicks,Scotts,Scotts Floor Lamp,1,65.83
2251,2024-09-10,C4254,65+,Male,Northeast,$25k-$49k,Electronics,Mobile Devices,Smartphones,Dicks,Apple,Apple iPhone 15,2,1283.54
2252,2024-12-22,C8822,18-24,Female,Southeast,$75k-$99k,Apparel & Accessories,Clothing,Dresses,Walmart,Coach,Coach Evening Gown,3,35.3
2253,2024-12-26,C4149,35-44,Female,Northeast,$100k-$149k,Home & Garden,Appliances,Kitchen,Lowes,Scotts,Scotts Dishwasher,3,178.4
2254,2024-07-04,C1476,25-34,Non-binary,West,$25k-$49k,Home & Garden,Decor,Wall Art,Lowes,Traeger,Traeger Canvas Print,3,883.44
2255,2024-06-26,C1981,18-24,Male,Southwest,$150k+,Home & Garden,Furniture,Living Room,Walmart,Weber,Weber Coffee Table,1,349.99
2256,2024-10-14,C1390,18-24,Non-binary,Northeast,$25k-$49k,Electronics,Computers,Tablets,The Home Depot,Samsung,Samsung iPad Pro,1,633.78
2257,2024-11-12,C6534,55-64,Male,Southwest,$25k-$49k,Apparel & Accessories,Accessories,Bags,Lowes,Adidas,Adidas Backpack,1,178.53
2258,2024-06-14,C9849,35-44,Female,Northeast,$150k+,Apparel & Accessories,Shoes,Athletic,Walmart,North Face,North Face Tennis Shoes,2,236.75
2259,2024-06-13,C5443,18-24,Female,Midwest,$50k-$74k,Home & Garden,Furniture,Living Room,Target,Scotts,Scotts Sofa Set,2,105.94
2260,2024-11-24,C7412,35-44,Non-binary,Midwest,$75k-$99k,Apparel & Accessories,Accessories,Watches,The Home Depot,Coach,Coach Chronograph Watch,1,101.67
2261,2024-05-04,C3374,25-34,Non-binary,Southeast,$75k-$99k,Apparel & Accessories,Clothing,Outerwear,Target,Cole Haan,Cole Haan Windbreaker,2,72.01
2262,2024-12-27,C7853,65+,Non-binary,Midwest,$25k-$49k,Apparel & Accessories,Accessories,Watches,Target,Cole Haan,Cole Haan Smartwatch,3,219.43
2263,2024-05-17,C2857,55-64,Female,Southeast,$25k-$49k,Home & Garden,Furniture,Bedroom,Walmart,Traeger,Traeger Mattress,1,280.49
2264,2024-12-21,C1475,35-44,Non-binary,Midwest,$25k-$49k,Electronics,Computers,Desktops,Lowes,Dell,Dell Workstation,2,1247.71
2265,2024-08-15,C7295,65+,Non-binary,Southeast,$100k-$149k,Home & Garden,Decor,Rugs,Dicks,Weber,Weber Bath Mat,1,614.06
2266,2024-05-16,C5271,18-24,Male,Midwest,$100k-$149k,Apparel & Accessories,Shoes,Athletic,Dicks,Coach,Coach Tennis Shoes,1,148.16
2267,2024-07-12,C7218,35-44,Male,Southeast,$100k-$149k,Apparel & Accessories,Shoes,Formal,Target,North Face,North Face Oxford Shoes,3,233.73
2268,2024-05-27,C4212,65+,Female,Southwest,$150k+,Electronics,Mobile Devices,Smartwatches,Best Buy,Apple,Apple Garmin,2,1253.08
2269,2024-06-14,C8989,45-54,Female,Midwest,$50k-$74k,Home & Garden,Appliances,Kitchen,Walmart,Nexgrill,Nexgrill Refrigerator,1,465.25
2270,2024-03-07,C4627,18-24,Female,Northeast,$50k-$74k,Electronics,Computers,Desktops,Best Buy,Bose,Bose Gaming PC,1,598.57
2271,2024-10-03,C8131,25-34,Male,Midwest,$50k-$74k,Home & Garden,Decor,Lighting,Best Buy,Traeger,Traeger Chandelier,1,167.67
2272,2024-01-27,C3437,18-24,Non-binary,Southeast,$25k-$49k,Home & Garden,Appliances,Kitchen,The Home Depot,Weber,Weber Gas Range,3,976.66
2273,2024-02-18,C7876,25-34,Male,Southwest,$150k+,Electronics,Audio,Headphones,The Home Depot,Dell,Dell Buds Pro,1,904.3
2274,2024-08-11,C9941,18-24,Non-binary,Midwest,$25k-$49k,Home & Garden,Appliances,Kitchen,Best Buy,Weber,Weber Refrigerator,3,706.01
2275,2024-02-20,C6063,18-24,Non-binary,Southeast,$25k-$49k,Apparel & Accessories,Shoes,Athletic,Target,North Face,North Face Running Shoes,3,175.53
2276,2024-04-16,C3749,65+,Female,Northeast,$75k-$99k,Apparel & Accessories,Accessories,Watches,Best Buy,Coach,Coach Smartwatch,2,253.81
2277,2024-06-16,C2549,45-54,Male,Southwest,$75k-$99k,Home & Garden,Decor,Wall Art,Walmart,Ashley,Ashley Canvas Print,2,463.02
2278,2024-12-22,C4882,35-44,Female,West,$150k+,Home & Garden,Appliances,Laundry,Best Buy,Scotts,Scotts Dryer,2,713.12
2279,2024-07-18,C3486,18-24,Female,West,$150k+,Home & Garden,Decor,Wall Art,Lowes,Weber,Weber Mirrors,1,927.66
2280,2024-11-21,C3415,45-54,Non-binary,West,$100k-$149k,Electronics,Mobile Devices,Smartphones,Lowes,Apple,Apple OnePlus 12,2,665.11
2281,2024-08-07,C7370,25-34,Non-binary,Southwest,$150k+,Electronics,Audio,Speakers,Best Buy,Samsung,Samsung HomePod,3,759.7
2282,2024-01-25,C3618,55-64,Male,Midwest,$50k-$74k,Apparel & Accessories,Clothing,Tops,Dicks,Coach,Coach Performance Polo,3,139.01
2283,2024-03-20,C3999,35-44,Non-binary,Southeast,$100k-$149k,Electronics,Computers,Tablets,Dicks,Dell,Dell Surface Pro,3,793.72
2284,2024-01-18,C2035,35-44,Non-binary,West,$25k-$49k,Home & Garden,Appliances,Kitchen,Best Buy,Traeger,Traeger Microwave,1,871.18
2285,2024-04-25,C7308,18-24,Male,Southeast,$100k-$149k,Electronics,Audio,Speakers,The Home Depot,Sony,Sony Sonos One,2,821.79
2286,2024-02-09,C8896,65+,Female,Southwest,$100k-$149k,Home & Garden,Appliances,Laundry,Lowes,Nexgrill,Nexgrill Washer,3,563.36
2287,2024-05-13,C3367,35-44,Non-binary,Southeast,$75k-$99k,Home & Garden,Appliances,Laundry,Target,Nexgrill,Nexgrill Dryer,2,925.11
2288,2024-12-02,C3910,18-24,Non-binary,Northeast,$75k-$99k,Apparel & Accessories,Shoes,Athletic,Best Buy,Cole Haan,Cole Haan Tennis Shoes,1,250.87
2289,2024-07-09,C2343,65+,Female,Southwest,$100k-$149k,Home & Garden,Decor,Wall Art,Target,Traeger,Traeger Photo Frames,1,980.16
2290,2024-10-16,C6382,65+,Female,Midwest,$150k+,Electronics,Computers,Desktops,Best Buy,Apple,Apple All-in-One,2,1107.37
2291,2024-08-14,C4959,45-54,Female,West,$150k+,Electronics,Mobile Devices,Smartphones,Lowes,Dell,Dell Galaxy S24,2,644.93
2292,2024-04-30,C1846,25-34,Female,Southwest,$50k-$74k,Apparel & Accessories,Shoes,Casual,Walmart,Adidas,Adidas Loafers,3,143.61
2293,2024-11-18,C9974,35-44,Female,Northeast,$150k+,Apparel & Accessories,Accessories,Watches,Dicks,North Face,North Face Dress Watch,3,193.92
2294,2024-07-08,C9354,55-64,Male,Southeast,$75k-$99k,Home & Garden,Appliances,Laundry,The Home Depot,Traeger,Traeger Washer,3,62.74
2295,2024-12-06,C2630,45-54,Non-binary,Southwest,$25k-$49k,Apparel & Accessories,Accessories,Jewelry,The Home Depot,Nike,Nike Watch,1,298.26
2296,2024-10-27,C6635,45-54,Non-binary,Southwest,$75k-$99k,Apparel & Accessories,Clothing,Dresses,Dicks,Coach,Coach Summer Maxi,3,257.71
2297,2024-10-17,C3327,45-54,Male,West,$50k-$74k,Electronics,Mobile Devices,Smartphones,Dicks,Sony,Sony iPhone 15,1,1259.03
2298,2024-10-03,C9671,45-54,Male,Northeast,$25k-$49k,Apparel & Accessories,Clothing,Bottoms,Best Buy,Coach,Coach Slim Fit Jeans,2,101.41
2299,2024-12-14,C4510,65+,Female,Southeast,$150k+,Electronics,Audio,Speakers,Best Buy,Dell,Dell Sonos One,1,1419.63
2300,2024-09-10,C3543,45-54,Non-binary,Northeast,$25k-$49k,Apparel & Accessories,Accessories,Bags,Best Buy,North Face,North Face Tote Bag,1,252.37
2301,2024-04-19,C3936,18-24,Non-binary,Southeast,$50k-$74k,Home & Garden,Decor,Wall Art,Best Buy,Scotts,Scotts Photo Frames,1,56.36
2302,2024-08-17,C3052,25-34,Female,Northeast,$75k-$99k,Home & Garden,Furniture,Living Room,Lowes,Ashley,Ashley Sofa Set,3,521.29
2303,2024-02-08,C7691,25-34,Female,Southwest,$150k+,Apparel & Accessories,Shoes,Casual,Target,North Face,North Face Canvas Shoes,1,267.93
2304,2024-07-08,C7358,65+,Non-binary,Southwest,$150k+,Electronics,Mobile Devices,Smartphones,Best Buy,Dell,Dell iPhone 15,3,1013.4
2305,2024-01-23,C5546,18-24,Male,Southeast,$100k-$149k,Apparel & Accessories,Shoes,Formal,Target,Cole Haan,Cole Haan Loafers,1,79.87
2306,2024-03-08,C9310,55-64,Male,West,$50k-$74k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Bose,Bose Apple Watch,3,718.62
2307,2024-04-14,C7842,35-44,Male,West,$150k+,Electronics,Audio,Speakers,Dicks,Apple,Apple HomePod,2,1398.99
2308,2024-04-05,C7499,65+,Non-binary,Southeast,$150k+,Home & Garden,Appliances,Laundry,Walmart,Scotts,Scotts Steam Iron,3,602.76
2309,2024-05-06,C3330,65+,Male,West,$50k-$74k,Electronics,Computers,Tablets,Target,Bose,Bose Surface Pro,3,876.82
2310,2024-06-25,C5611,65+,Female,Southwest,$75k-$99k,Home & Garden,Furniture,Living Room,The Home Depot,Traeger,Traeger Coffee Table,1,620.63
2311,2024-06-25,C6327,55-64,Female,West,$100k-$149k,Electronics,Computers,Tablets,Best Buy,Sony,Sony Fire HD,3,1231.92
2312,2024-05-21,C5300,65+,Female,Midwest,$25k-$49k,Apparel & Accessories,Clothing,Dresses,Best Buy,Coach,Coach Cocktail Dress,3,231.55
2313,2024-12-06,C2849,35-44,Non-binary,Northeast,$50k-$74k,Home & Garden,Decor,Wall Art,Lowes,Nexgrill,Nexgrill Canvas Print,1,442.01
2314,2024-10-21,C6687,25-34,Non-binary,Northeast,$150k+,Home & Garden,Decor,Rugs,Target,Weber,Weber Outdoor Rug,3,523.04
2315,2024-07-13,C7068,45-54,Non-binary,Northeast,$75k-$99k,Electronics,Audio,Speakers,Lowes,Sony,Sony Echo Studio,2,1421.91
2316,2024-07-17,C2167,55-64,Non-binary,Midwest,$25k-$49k,Electronics,Audio,Speakers,Walmart,Bose,Bose HomePod,3,274.67
2317,2024-05-16,C6855,65+,Male,West,$150k+,Home & Garden,Decor,Lighting,Walmart,Ashley,Ashley Pendant Light,3,897.35
2318,2024-05-22,C7639,45-54,Male,Midwest,$25k-$49k,Electronics,Mobile Devices,Smartwatches,Best Buy,Bose,Bose Fitbit Sense,1,996.32
2319,2024-04-28,C4565,18-24,Male,Northeast,$150k+,Home & Garden,Decor,Lighting,Best Buy,Scotts,Scotts Floor Lamp,3,643.85
2320,2024-08-27,C3319,18-24,Male,Southwest,$25k-$49k,Electronics,Computers,Tablets,Walmart,Apple,Apple Galaxy Tab,1,1221.81
2321,2024-02-22,C8412,65+,Female,West,$25k-$49k,Apparel & Accessories,Clothing,Tops,Lowes,Cole Haan,Cole Haan Running Tank,2,91.85
2322,2024-11-22,C9860,65+,Male,Southwest,$50k-$74k,Home & Garden,Appliances,Laundry,Target,Scotts,Scotts Dryer,1,272.55
2323,2024-11-15,C6449,55-64,Non-binary,Southeast,$150k+,Home & Garden,Appliances,Laundry,Best Buy,Traeger,Traeger Washer,1,960.12
2324,2024-10-06,C9150,45-54,Male,Southwest,$25k-$49k,Apparel & Accessories,Clothing,Tops,The Home Depot,Nike,Nike V-Neck Tee,3,246.95
2325,2024-07-21,C3177,55-64,Non-binary,Southwest,$50k-$74k,Electronics,Computers,Laptops,Target,Samsung,Samsung XPS 13,1,1251.7
2326,2024-09-19,C6613,18-24,Male,West,$100k-$149k,Apparel & Accessories,Accessories,Bags,Lowes,Cole Haan,Cole Haan Backpack,3,234.27
2327,2024-10-24,C2749,55-64,Male,Midwest,$50k-$74k,Apparel & Accessories,Shoes,Casual,Dicks,North Face,North Face Canvas Shoes,1,277.48
2328,2024-07-07,C1300,55-64,Male,Northeast,$100k-$149k,Electronics,Audio,Speakers,Lowes,Apple,Apple Sonos One,3,1140.36
2329,2024-05-05,C8741,65+,Female,Southeast,$50k-$74k,Electronics,Audio,Headphones,Target,Dell,Dell WH-1000XM5,3,1377.17
2330,2024-12-05,C4323,18-24,Non-binary,Southwest,$50k-$74k,Apparel & Accessories,Accessories,Bags,Target,Nike,Nike Duffel Bag,1,193.77
2331,2024-01-08,C7030,18-24,Female,West,$150k+,Home & Garden,Decor,Rugs,Dicks,Weber,Weber Runner,1,542.89
2332,2024-08-02,C3346,65+,Non-binary,Southwest,$75k-$99k,Home & Garden,Furniture,Dining Room,Walmart,Weber,Weber Buffet,2,495.14
2333,2024-02-03,C5281,55-64,Female,Midwest,$100k-$149k,Electronics,Computers,Desktops,The Home Depot,Dell,Dell All-in-One,3,811.01
2334,2024-02-20,C6889,18-24,Non-binary,West,$75k-$99k,Electronics,Computers,Laptops,Target,Dell,Dell ThinkPad X1,3,901.88
2335,2024-05-01,C7125,18-24,Male,Southeast,$50k-$74k,Home & Garden,Decor,Lighting,Target,Traeger,Traeger Table Lamp,3,874.03
2336,2024-02-11,C6044,65+,Male,Southeast,$25k-$49k,Electronics,Mobile Devices,Smartphones,Target,Sony,Sony iPhone 15,1,705.92
2337,2024-07-20,C6002,45-54,Non-binary,Southwest,$150k+,Electronics,Audio,Headphones,Best Buy,Apple,Apple AirPods Pro,3,285.77
2338,2024-08-28,C1969,45-54,Non-binary,West,$150k+,Home & Garden,Appliances,Laundry,Lowes,Scotts,Scotts Steam Iron,1,173.89
2339,2024-02-21,C7058,35-44,Male,Northeast,$150k+,Electronics,Audio,Speakers,Best Buy,Apple,Apple HomePod,1,1270.56
2340,2024-03-19,C7691,65+,Non-binary,West,$25k-$49k,Apparel & Accessories,Clothing,Bottoms,The Home Depot,Coach,Coach Athletic Shorts,2,27.54
2341,2024-07-26,C8974,45-54,Male,Southwest,$75k-$99k,Electronics,Audio,Speakers,Walmart,Bose,Bose SoundLink,1,1133.52
2342,2024-01-18,C7569,18-24,Male,Southeast,$100k-$149k,Apparel & Accessories,Shoes,Formal,Dicks,Coach,Coach Heels,2,268.52
2343,2024-01-01,C3684,45-54,Non-binary,Southwest,$50k-$74k,Electronics,Audio,Headphones,Dicks,Apple,Apple QC45,1,1301.51
2344,2024-06-30,C2713,65+,Non-binary,Southwest,$150k+,Electronics,Mobile Devices,Smartphones,Walmart,Dell,Dell OnePlus 12,2,934.41
2345,2024-06-05,C3428,18-24,Non-binary,Southeast,$25k-$49k,Home & Garden,Decor,Lighting,Target,Ashley,Ashley Chandelier,2,825.94
2346,2024-06-01,C9746,25-34,Female,Midwest,$150k+,Electronics,Mobile Devices,Smartphones,Best Buy,Sony,Sony Galaxy S24,2,540.94
2347,2024-01-06,C6738,35-44,Non-binary,West,$50k-$74k,Electronics,Computers,Tablets,Target,Sony,Sony Galaxy Tab,1,854.57
2348,2024-11-10,C9765,18-24,Female,Southwest,$50k-$74k,Electronics,Mobile Devices,Smartwatches,Dicks,Samsung,Samsung Fitbit Sense,2,778.9
2349,2024-05-08,C3743,65+,Female,West,$150k+,Home & Garden,Appliances,Kitchen,Walmart,Traeger,Traeger Refrigerator,2,268.29
2350,2024-05-28,C8732,65+,Female,Southwest,$50k-$74k,Home & Garden,Furniture,Living Room,Walmart,Weber,Weber Sofa Set,3,410.4
2351,2024-07-02,C7847,45-54,Female,West,$50k-$74k,Home & Garden,Furniture,Living Room,Target,Weber,Weber Sofa Set,3,507.65
2352,2024-08-28,C6578,18-24,Male,Southeast,$50k-$74k,Apparel & Accessories,Shoes,Casual,Lowes,Coach,Coach Loafers,3,153.78
2353,2024-04-22,C1150,25-34,Non-binary,Southwest,$75k-$99k,Apparel & Accessories,Clothing,Bottoms,Walmart,North Face,North Face Chino Pants,1,48.01
2354,2024-04-23,C1073,18-24,Female,Northeast,$75k-$99k,Electronics,Computers,Desktops,Walmart,Bose,Bose iMac,3,1035.35
2355,2024-09-14,C4345,65+,Non-binary,Southeast,$25k-$49k,Apparel & Accessories,Shoes,Athletic,Walmart,Nike,Nike Tennis Shoes,1,283.39
2356,2024-12-24,C3389,45-54,Non-binary,Southeast,$25k-$49k,Home & Garden,Furniture,Bedroom,Target,Nexgrill,Nexgrill Nightstand,3,87.13
2357,2024-02-28,C3550,45-54,Non-binary,West,$50k-$74k,Apparel & Accessories,Accessories,Bags,Lowes,Adidas,Adidas Backpack,1,272.92
2358,2024-08-03,C4084,45-54,Non-binary,Southeast,$25k-$49k,Apparel & Accessories,Accessories,Jewelry,Best Buy,Cole Haan,Cole Haan Gold Bracelet,1,158.55
2359,2024-07-27,C3096,65+,Male,Northeast,$100k-$149k,Home & Garden,Appliances,Laundry,Walmart,Traeger,Traeger Dryer,2,125.62
2360,2024-05-24,C2302,25-34,Male,Southwest,$25k-$49k,Apparel & Accessories,Clothing,Bottoms,Best Buy,Coach,Coach Yoga Pants,2,115.15
2361,2024-01-07,C6870,18-24,Male,West,$150k+,Electronics,Computers,Tablets,Dicks,Bose,Bose Galaxy Tab,1,554.51
2362,2024-02-12,C5710,65+,Male,Northeast,$50k-$74k,Home & Garden,Furniture,Bedroom,Walmart,Ashley,Ashley Mattress,1,321.39
2363,2024-10-18,C8896,65+,Female,Southeast,$75k-$99k,Electronics,Audio,Speakers,Lowes,Apple,Apple HomePod,3,1005.18
2364,2024-02-21,C1407,45-54,Male,Southwest,$150k+,Apparel & Accessories,Clothing,Dresses,Target,Cole Haan,Cole Haan Wrap Dress,2,227.28
2365,2024-09-14,C3767,65+,Female,Southwest,$150k+,Home & Garden,Decor,Lighting,Walmart,Traeger,Traeger Table Lamp,3,364.46
2366,2024-08-13,C9834,55-64,Male,Southwest,$50k-$74k,Apparel & Accessories,Clothing,Tops,Lowes,Coach,Coach Workout Shirt,1,122.09
2367,2024-11-09,C5334,55-64,Female,Northeast,$50k-$74k,Apparel & Accessories,Accessories,Watches,Walmart,North Face,North Face Dress Watch,3,294.27
2368,2024-09-08,C5907,35-44,Female,Southwest,$50k-$74k,Apparel & Accessories,Shoes,Athletic,The Home Depot,Nike,Nike Basketball Shoes,1,188.81
2369,2024-10-24,C5495,18-24,Male,Southwest,$75k-$99k,Home & Garden,Furniture,Living Room,Dicks,Scotts,Scotts Recliner,3,765.77
2370,2024-10-27,C3798,25-34,Non-binary,Northeast,$50k-$74k,Apparel & Accessories,Accessories,Watches,Target,Nike,Nike Chronograph Watch,2,244.33
2371,2024-01-12,C9440,35-44,Non-binary,Southwest,$100k-$149k,Electronics,Mobile Devices,Smartwatches,Dicks,Apple,Apple Apple Watch,1,1376.52
2372,2024-11-02,C1729,55-64,Female,West,$100k-$149k,Home & Garden,Appliances,Kitchen,The Home Depot,Weber,Weber Refrigerator,2,949.3
2373,2024-04-24,C4109,65+,Non-binary,Southwest,$50k-$74k,Home & Garden,Decor,Wall Art,Lowes,Traeger,Traeger Photo Frames,3,72.62
2374,2024-02-20,C6680,18-24,Male,West,$25k-$49k,Home & Garden,Furniture,Living Room,Lowes,Weber,Weber TV Stand,1,211.86
2375,2024-12-14,C8049,65+,Non-binary,Northeast,$25k-$49k,Home & Garden,Appliances,Laundry,Target,Weber,Weber Steam Iron,3,541.75
2376,2024-10-01,C5980,55-64,Non-binary,Southwest,$100k-$149k,Apparel & Accessories,Shoes,Casual,Best Buy,North Face,North Face Canvas Shoes,1,151.92
2377,2024-12-14,C2340,25-34,Female,Midwest,$25k-$49k,Apparel & Accessories,Shoes,Athletic,Lowes,Adidas,Adidas Running Shoes,3,93.93
2378,2024-05-24,C8727,45-54,Female,Midwest,$25k-$49k,Electronics,Mobile Devices,Smartphones,Lowes,Bose,Bose Pixel 8,1,1043.58
2379,2024-10-07,C2672,65+,Non-binary,Southeast,$50k-$74k,Apparel & Accessories,Accessories,Jewelry,Best Buy,North Face,North Face Diamond Earrings,2,36.29
2380,2024-11-07,C9073,18-24,Male,Midwest,$75k-$99k,Apparel & Accessories,Accessories,Jewelry,Lowes,Coach,Coach Silver Necklace,1,243.08
2381,2024-08-24,C3181,55-64,Non-binary,Northeast,$25k-$49k,Apparel & Accessories,Accessories,Watches,The Home Depot,Nike,Nike Sports Watch,2,95.19
2382,2024-07-05,C4744,18-24,Female,Northeast,$100k-$149k,Apparel & Accessories,Shoes,Athletic,Best Buy,Nike,Nike Tennis Shoes,2,165.97
2383,2024-05-22,C5394,45-54,Non-binary,Northeast,$50k-$74k,Electronics,Audio,Speakers,Walmart,Sony,Sony HomePod,3,778.95
2384,2024-10-02,C9153,65+,Male,Northeast,$100k-$149k,Apparel & Accessories,Accessories,Bags,Target,Nike,Nike Duffel Bag,1,44.98
2385,2024-08-24,C8608,55-64,Male,Midwest,$75k-$99k,Electronics,Audio,Headphones,Dicks,Bose,Bose QC45,3,482.83
2386,2024-09-04,C1667,55-64,Female,Southwest,$75k-$99k,Apparel & Accessories,Clothing,Outerwear,Target,North Face,North Face Winter Parka,3,38.24
2387,2024-05-11,C7460,18-24,Non-binary,West,$50k-$74k,Home & Garden,Furniture,Bedroom,Target,Nexgrill,Nexgrill Mattress,2,630.69
2388,2024-07-31,C9680,45-54,Female,Midwest,$75k-$99k,Home & Garden,Appliances,Laundry,The Home Depot,Traeger,Traeger Washer,1,283.66
2389,2024-12-19,C8911,65+,Female,Southeast,$25k-$49k,Apparel & Accessories,Shoes,Athletic,The Home Depot,Coach,Coach Tennis Shoes,1,141.31
2390,2024-12-11,C6209,65+,Non-binary,West,$50k-$74k,Home & Garden,Furniture,Living Room,Best Buy,Scotts,Scotts Recliner,3,311.15
2391,2024-05-18,C8965,55-64,Male,Southwest,$100k-$149k,Electronics,Computers,Desktops,Target,Sony,Sony Workstation,2,622.54
2392,2024-03-12,C8822,35-44,Female,Midwest,$25k-$49k,Electronics,Audio,Speakers,Dicks,Samsung,Samsung Sonos One,3,823.7
2393,2024-06-29,C2441,55-64,Non-binary,Southwest,$100k-$149k,Home & Garden,Decor,Wall Art,Walmart,Scotts,Scotts Canvas Print,2,825.28
2394,2024-06-12,C9025,45-54,Male,Southwest,$150k+,Apparel & Accessories,Shoes,Athletic,Lowes,North Face,North Face Tennis Shoes,3,148.03
2395,2024-01-06,C3140,65+,Male,West,$50k-$74k,Home & Garden,Decor,Lighting,Dicks,Traeger,Traeger Pendant Light,3,908.66
2396,2024-08-14,C7576,18-24,Female,Northeast,$150k+,Home & Garden,Appliances,Kitchen,Best Buy,Nexgrill,Nexgrill Refrigerator,2,412.68
2397,2024-07-26,C5057,35-44,Female,Midwest,$150k+,Home & Garden,Decor,Lighting,Dicks,Scotts,Scotts Floor Lamp,3,675.96
2398,2024-04-05,C5822,65+,Female,West,$50k-$74k,Home & Garden,Furniture,Dining Room,Target,Traeger,Traeger Bar Stools,2,95.37
2399,2024-08-05,C5952,25-34,Female,West,$50k-$74k,Apparel & Accessories,Shoes,Casual,Walmart,North Face,North Face Slip-on Sneakers,2,165.67
2400,2024-03-06,C1579,55-64,Male,Midwest,$75k-$99k,Apparel & Accessories,Shoes,Casual,Best Buy,Cole Haan,Cole Haan Sandals,2,175.51
2401,2024-08-01,C8815,45-54,Male,Northeast,$50k-$74k,Apparel & Accessories,Clothing,Tops,Best Buy,Cole Haan,Cole Haan V-Neck Tee,2,35.57
2402,2024-12-19,C9963,18-24,Male,Northeast,$150k+,Electronics,Computers,Desktops,Dicks,Samsung,Samsung Gaming PC,1,1031.91
2403,2024-05-09,C6318,25-34,Female,Southwest,$50k-$74k,Home & Garden,Appliances,Kitchen,Walmart,Weber,Weber Gas Range,1,984.74
